year_of_entry,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,nc_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Primary,R,9500,7519,7160,0.9522542891000001,3,7148,0.9506583322000001,227,0.030190184869999998,33,0.0043888815,7408,0.9852373986,7409,0.985370395,104,0.01383162655,6,7.9797845e-4,7460,0.992945561,53,0.00705443897,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Primary,R,3322,2871,2672,0.9306861721,3,2693,0.9380006966000001,114,0.039707419019999995,32,0.01114594218,2839,0.9888540578,2839,0.9888540578,29,0.0101010101,3,0.00104493208,2798,0.9755927475999999,70,0.02440725244,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,Primary,R,1510,1384,1241,0.8966763005999999,3,1238,0.8945086705,90,0.06502890173,21,0.0151734104,1349,0.9747109827,1349,0.9747109827,35,0.02528901734,0,0,1344,0.9710982658999999,40,0.0289017341,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Primary,R,18859,16124,15572,0.9657653188,4,14207,0.881108906,1146,0.07107417514,357,0.022140907959999998,15710,0.9743239891000001,15832,0.9818903498,284,0.01761349541,8,4.961548e-4,15895,0.9862869197999999,221,0.013713080170000001,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Primary,R,2284,2106,1811,0.8599240266,3,1881,0.8931623931999999,135,0.0641025641,26,0.012345679009999999,2042,0.9696106363,2042,0.9696106363,63,0.02991452991,1,4.7483381e-4,2056,0.9767220903,49,0.02327790974,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Primary,R,2500,2266,2183,0.9633715799,4,2126,0.9382171227,98,0.043248014120000004,12,0.0052956752,2236,0.986760812,2237,0.9872021182999999,24,0.0105913504,5,0.00220653133,2195,0.9708093764,66,0.02919062362,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,Herefordshire,Primary,R,2248,1756,1582,0.9009111617000001,3,1655,0.9424829157000001,65,0.03701594533,7,0.00398633257,1727,0.9834851936,1727,0.9834851936,29,0.01651480638,0,0,1724,0.9817767653999999,32,0.01822323462,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Primary,R,7082,6122,5743,0.9380921268,3,5670,0.926167919,280,0.04573668736,64,0.010454099969999998,6014,0.9823587062999999,6015,0.9825220516000001,104,0.01698791245,3,4.900359399999999e-4,5977,0.9767935937,142,0.02320640628,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,Primary,R,19609,17229,16421,0.9531023275,3,15423,0.8951767369,1092,0.06338150792000001,324,0.01880550235,16839,0.9773637472,16839,0.9773637472,390,0.022636252830000002,0,0,17078,0.9912357072,151,0.00876429276,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Primary,R,3827,3346,3302,0.9868499701000001,6,2971,0.8879258816,231,0.06903765690000001,53,0.015839808730000002,3255,0.9728033473000001,3267,0.9763897190999999,79,0.023610280929999998,0,0,3245,0.9698147041,101,0.030185295879999997,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,Primary,R,15675,13334,12710,0.9532023399,3,12075,0.9055797210000001,760,0.056997150139999994,225,0.01687415629,13060,0.9794510274,13060,0.9794510274,256,0.01919904005,18,0.0013499325,13140,0.9867828177,176,0.01321718234,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Primary,R,2380,1938,1801,0.9293085655,3,1713,0.8839009287999999,147,0.07585139318999999,40,0.02063983488,1900,0.9803921569,1900,0.9803921569,38,0.01960784314,0,0,1856,0.9576883384999999,82,0.04231166151,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Primary,R,1858,1655,1373,0.8296072508000001,3,1557,0.9407854985,63,0.03806646526,7,0.00422960725,1627,0.983081571,1627,0.983081571,20,0.01208459215,8,0.004833836859999999,1594,0.9678202793,53,0.0321797207,0
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,Primary,R,10515,8780,8780,1,4,8190,0.9328018223,363,0.04134396355,90,0.01025056948,8643,0.9843963553999999,8673,0.9878132118,107,0.01218678815,0,0,8625,0.9823462415,155,0.017653758539999998,0
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,Primary,R,4135,3590,3179,0.8855153203,6,3288,0.9158774373,173,0.048189415039999996,44,0.012256267409999999,3505,0.9763231198,3523,0.9813370473999999,64,0.01782729805,3,8.356545999999999e-4,3379,0.9420128241000001,208,0.05798717591,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,Primary,R,3316,2722,2446,0.8986039677,3,2596,0.9537105069999999,81,0.029757531230000002,9,0.00330639236,2686,0.9867744306,2686,0.9867744306,36,0.013225569429999999,0,0,2650,0.9735488610999999,72,0.026451138869999998,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,Primary,R,2453,2055,2055,1,4,1948,0.9479318735,67,0.03260340633,9,0.00437956204,2024,0.9849148418,2024,0.9849148418,31,0.01508515815,0,0,2021,0.9834549878,34,0.016545012169999998,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Primary,R,4540,3903,3725,0.9543940559,3,3620,0.9274916731,171,0.04381245196,55,0.01409172431,3846,0.9853958493,3846,0.9853958493,57,0.014604150650000002,0,0,3815,0.9774532411,88,0.0225467589,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Primary,R,4409,3514,3463,0.9854866248999999,3,3200,0.9106431417,198,0.05634604439,50,0.014228799089999999,3448,0.9812179852,3448,0.9812179852,66,0.0187820148,0,0,3473,0.9883323847,41,0.01166761525,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Primary,R,6696,5473,5344,0.976429746,3,5212,0.9523113465999999,153,0.0279554175,37,0.00676046044,5402,0.9870272246,5402,0.9870272246,70,0.0127900603,1,1.8271514999999998e-4,5440,0.9941520468,32,0.0058479532199999995,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,Primary,R,6302,4459,3708,0.8315765867,3,4299,0.9641175151,95,0.02130522539,16,0.00358824849,4410,0.989010989,4410,0.989010989,48,0.01076474546,1,2.2426553e-4,4454,0.9991027366999999,4,8.9726335e-4,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Primary,R,7420,6764,6375,0.9424896511,5,5978,0.8837965701,423,0.06253696038,110,0.01626256653,6511,0.962596097,6568,0.9710230633000001,185,0.02735068007,11,0.00162625665,6661,0.9863764252999999,92,0.01362357471,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary,R,15428,14152,14082,0.9950537027,4,12312,0.8699830412999999,974,0.06882419446,343,0.02423685698,13629,0.9630440926999999,13778,0.9735726399000001,374,0.02642736009,0,0,13918,0.9834652346,234,0.0165347654,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,Primary,R,1525,1238,1136,0.9176090468,3,1162,0.9386106624,47,0.037964458799999996,5,0.00403877221,1214,0.9806138934,1214,0.9806138934,24,0.01938610662,0,0,1238,1,0,0,0
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,Primary,R,9207,7676,7570,0.9861907243,3,7294,0.9502344971,276,0.0359562272,38,0.00495049505,7608,0.9911412194,7608,0.9911412194,68,0.00885878061,0,0,7588,0.9885356957,88,0.01146430433,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Primary,R,10459,8936,7844,0.8777976723,3,8463,0.9470680394,298,0.03334825425,41,0.00458818263,8802,0.9850044763,8802,0.9850044763,122,0.013652641,12,0.0013428827199999998,8803,0.9859991039,125,0.01400089606,4
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,928,Northamptonshire,Primary,R,10768,8694,8476,0.9749252358,3,8050,0.9259259259,436,0.050149528410000005,76,0.00874166092,8562,0.9848171152999999,8562,0.9848171152999999,132,0.01518288475,0,0,8542,0.9825166782,152,0.01748332183,0
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E06000048,929,Northumberland,Primary,R,4043,2774,2404,0.8666186012999999,4,2703,0.9744051911,51,0.0183850036,6,0.0021629416,2760,0.9949531362999999,2760,0.9949531362999999,0,0,14,0.00504686373,2746,0.9949275362000001,14,0.00507246377,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary,R,8772,7158,6529,0.9121262923000001,3,6665,0.9311260129,317,0.044286113440000004,88,0.01229393685,7070,0.9877060631000001,7070,0.9877060631000001,84,0.011735121539999999,4,5.5881531e-4,7085,0.9903550461,69,0.00964495387,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Primary,R,6372,5665,5277,0.9315092674000001,3,5302,0.9359223301,200,0.03530450132,60,0.0105913504,5562,0.9818181817999999,5562,0.9818181817999999,78,0.01376875552,25,0.00441306267,5544,0.9829787234,96,0.0170212766,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Primary,R,9124,7336,6914,0.9424754634999999,3,6936,0.945474373,254,0.034623773170000004,54,0.007360959649999999,7244,0.9874591058,7244,0.9874591058,91,0.01240458015,1,1.3631407e-4,7191,0.9803680982,144,0.01963190184,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary,R,13655,12954,12671,0.9781534661000001,4,11092,0.8562606144999999,1049,0.08097884823,348,0.026864289019999998,12489,0.9641037517,12600,0.97267253359999994,352,0.02717307395,2,1.5439247e-4,12653,0.9769147622,299,0.0230852378,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Primary,R,7038,6187,5739,0.9275901083,6,5644,0.9122353321,301,0.048650395990000005,89,0.01438500081,6034,0.9752707289,6052,0.9781800549999999,134,0.02165831582,1,1.6162922e-4,6060,0.9796314258,126,0.0203685742,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,Primary,R,10136,8946,8580,0.9590878605000001,3,8151,0.9111334675,541,0.06047395484,152,0.01699083389,8844,0.9885982562,8844,0.9885982562,99,0.011066398390000001,3,3.3534541e-4,8836,0.9880353349000001,107,0.0119646651,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000001,201,City of London,Secondary,7,0,19,19,1,6,10,0.5263157895,7,0.36842105259999997,0,0,17,0.8947368421,18,0.9473684211,1,0.05263157895,0,0,0,0,19,1,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000007,202,Camden,Secondary,7,1692,1564,1540,0.9846547314999999,6,1051,0.6719948848999999,246,0.1572890026,89,0.05690537084,1386,0.8861892583,1455,0.9303069053999999,79,0.05051150895,30,0.01918158568,1136,0.740547588,398,0.259452412,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000011,203,Greenwich,Secondary,7,2939,3279,3144,0.9588289113,6,2025,0.6175663311999999,461,0.1405916438,218,0.06648368405,2704,0.824641659,2924,0.8917352851,190,0.05794449527,165,0.05032021958,2279,0.7316211878,836,0.2683788122,1
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000012,204,Hackney,Secondary,7,2684,2571,2487,0.9673278879999999,6,1630,0.6339945546,423,0.1645274212,226,0.08790353948,2279,0.8864255154,2426,0.9436017114,145,0.0563982886,0,0,2241,0.8716452742,330,0.12835472579999999,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000013,205,Hammersmith and Fulham,Secondary,7,1583,1321,1285,0.9727479182000001,6,679,0.514004542,216,0.1635124905,102,0.07721423164,997,0.7547312642,1135,0.8591975775999999,186,0.14080242240000002,0,0,986,0.7464042392,335,0.2535957608,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000019,206,Islington,Secondary,7,1765,1749,1749,1,6,1130,0.6460834763,287,0.1640937679,113,0.06460834763000001,1530,0.8747855918,1621,0.926815323,0,0,128,0.07318467696,1157,0.7137569402,464,0.2862430598,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000020,207,Kensington and Chelsea,Secondary,7,1032,787,764,0.9707750953000001,6,427,0.542566709,155,0.1969504447,51,0.06480304956,633,0.8043202033,690,0.8767471410000001,97,0.123252859,0,0,527,0.6696315121,260,0.3303684879,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000022,208,Lambeth,Secondary,7,2628,2687,2687,1,6,1482,0.5515444734,489,0.18198734649999998,239,0.0889467808,2210,0.8224786007,2406,0.8954224042,275,0.10234462230000001,6,0.00223297358,1894,0.7064528161,787,0.2935471839,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000023,209,Lewisham,Secondary,7,2499,3116,3088,0.9910141207,6,1752,0.5622593068,538,0.1726572529,240,0.07702182285,2530,0.8119383824999999,2796,0.8973042362,1,3.2092426e-4,319,0.1023748395,1761,0.6296031462,1036,0.37039685380000004,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000028,210,Southwark,Secondary,7,3215,2930,2921,0.9969283276,6,1748,0.5965870307,508,0.1733788396,242,0.08259385666,2498,0.852559727,2700,0.9215017065000001,228,0.07781569966,2,6.8259386e-4,2438,0.8326502732000001,490,0.1673497268,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000030,211,Tower Hamlets,Secondary,7,3233,3041,3039,0.9993423215999999,6,2158,0.7096349885,419,0.1377836238,195,0.06412364354,2772,0.9115422558,2862,0.9411377836,178,0.05853337718,1,3.2883919999999995e-4,2790,0.9177631579,250,0.08223684211,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000032,212,Wandsworth,Secondary,7,2252,2408,2222,0.9227574751000001,6,1370,0.5689368771000001,411,0.1706810631,225,0.09343853820999999,2006,0.8330564784000001,2186,0.907807309,222,0.09219269103,0,0,1828,0.7591362126,580,0.2408637874,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Secondary,7,1752,1162,1140,0.9810671256000001,6,654,0.5628227194000001,196,0.16867469880000002,95,0.0817555938,945,0.813253012,1048,0.9018932874,114,0.09810671255999999,0,0,888,0.7641996557999999,274,0.2358003442,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,301,Barking and Dagenham,Secondary,7,3330,3314,3275,0.9882317440999999,6,2372,0.7157513579,434,0.1309595655,166,0.050090525049999994,2972,0.8968014484,3127,0.9435727218,187,0.05642727821,0,0,2832,0.8545564272999999,482,0.1454435727,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,302,Barnet,Secondary,7,4463,4091,4084,0.9982889269,6,2765,0.6758738695,525,0.1283304815,244,0.05964311904,3534,0.8638474701,3737,0.9134685896000001,343,0.08384258128000001,11,0.0026888291399999997,3283,0.8046568627,797,0.1953431373,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,303,Bexley,Secondary,7,3460,3026,2864,0.9464639788,6,2147,0.7095175149,414,0.1368142763,177,0.05849306015,2738,0.9048248513,2904,0.9596827495,120,0.039656311959999996,2,6.6093853e-4,2471,0.8171296296,553,0.1828703704,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,304,Brent,Secondary,7,3361,3710,3665,0.9878706199,6,2240,0.6037735849,552,0.148787062,263,0.07088948786999999,3055,0.8234501348000001,3311,0.8924528302,399,0.1075471698,0,0,2677,0.7215633423,1033,0.27843665770000003,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,305,Bromley,Secondary,7,3880,3691,3635,0.9848279599,6,2563,0.6943917637,506,0.1370902195,221,0.05987537253,3290,0.8913573557,3503,0.949065294,188,0.05093470604,0,0,3175,0.8602004877,516,0.13979951229999998,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000008,306,Croydon,Secondary,7,4232,4593,4576,0.9962987153999999,6,2854,0.6213803614,736,0.1602438493,352,0.07663836273,3942,0.8582625735,4245,0.9242325278,348,0.07576747224,0,0,3471,0.7557152188,1122,0.24428478120000002,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000009,307,Ealing,Secondary,7,3456,4013,3810,0.9494144032,6,2595,0.6466483927,525,0.1308248193,258,0.06429105406999999,3378,0.8417642660999999,3659,0.9117866931999999,354,0.08821330675,0,0,3062,0.7628300947,952,0.2371699053,1
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000010,308,Enfield,Secondary,7,4226,4481,4359,0.9727739343999999,6,3032,0.6766346797999999,678,0.1513055122,277,0.061816558800000004,3987,0.8897567506999999,4229,0.943762553,251,0.05601428253,1,2.2316447e-4,3658,0.8165178571,822,0.1834821429,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Secondary,7,2787,2755,2684,0.9742286751,6,1960,0.7114337568000001,365,0.1324863884,154,0.05589836661,2479,0.8998185118,2609,0.9470054446,146,0.05299455535,0,0,2268,0.8232304899999999,487,0.17676951,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000015,310,Harrow,Secondary,7,2706,2749,2723,0.9905420153,6,1897,0.690069116,377,0.1371407785,151,0.05492906511,2425,0.8821389596,2604,0.9472535467000001,145,0.05274645326,0,0,2080,0.7566387777,669,0.2433612223,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000016,311,Havering,Secondary,7,3398,2911,2911,1,6,2323,0.7980075575,318,0.1092408107,107,0.036757128130000004,2748,0.9440054964,2813,0.9663345929,98,0.03366540708,0,0,2655,0.9120577121,256,0.08794228787,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000017,312,Hillingdon,Secondary,7,3613,3170,3098,0.9772870661999999,6,2190,0.690851735,429,0.1353312303,199,0.06277602523999999,2818,0.8889589904999999,3031,0.9561514196,137,0.04321766562,2,6.3091483e-4,2780,0.8775252525,388,0.12247474750000001,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000018,313,Hounslow,Secondary,7,2988,3051,3042,0.9970501475,6,1941,0.6361848574,458,0.1501147165,240,0.07866273353,2639,0.8649623074,2846,0.9328089151000001,205,0.06719108489,0,0,2391,0.7836774828,660,0.21632251719999998,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000021,314,Kingston upon Thames,Secondary,7,1910,1758,1672,0.9510807736,6,1213,0.6899886234,227,0.1291240046,107,0.06086461889,1547,0.8799772469,1613,0.9175199089999999,51,0.02901023891,94,0.0534698521,1370,0.8233173076999999,294,0.1766826923,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000024,315,Merton,Secondary,7,1729,2310,2173,0.9406926407,6,1386,0.6,386,0.1670995671,178,0.07705627706,1950,0.8441558442,2105,0.9112554113,110,0.04761904762,95,0.04112554113,1382,0.6239277651999999,833,0.3760722348,0
2018,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Secondary,7,4848,4500,4423,0.9828888888999999,6,3129,0.6953333333,755,0.1677777778,260,0.05777777778,4144,0.9208888889000001,4306,0.9568888889,194,0.043111111109999996,0,0,4282,0.9515555555999999,218,0.04844444444,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000026,317,Redbridge,Secondary,7,4026,3838,3775,0.9835852006,6,2566,0.6685773841,591,0.1539864513,236,0.06149035956,3393,0.8840541949,3611,0.9408546118,222,0.057842626370000004,5,0.00130276186,3439,0.8790899795999999,473,0.1209100204,79
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000027,318,Richmond upon Thames,Secondary,7,2044,2015,1967,0.9761786600000001,6,1245,0.617866005,330,0.1637717122,135,0.06699751861,1710,0.8486352357,1838,0.9121588088999999,95,0.047146401989999996,82,0.040694789079999995,1631,0.8437661665999999,302,0.1562338334,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000029,319,Sutton,Secondary,7,3084,2486,2408,0.9686242961000001,6,1872,0.7530168946000001,343,0.1379726468,109,0.043845535,2324,0.9348350764,2419,0.9730490748,59,0.02373290426,8,0.00321802092,2226,0.8983050847,252,0.10169491530000001,0
2018,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000031,320,Waltham Forest,Secondary,7,3101,2975,2681,0.9011764706,6,2382,0.8006722689,360,0.12100840339999999,105,0.03529411765,2847,0.9569747899,2894,0.9727731092,78,0.02621848739,3,0.00100840336,2576,0.866756393,396,0.13324360699999999,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Secondary,7,14020,14935,14184,0.9497154335000001,6,10138,0.6788081687,1911,0.1279544694,804,0.053833277539999995,12853,0.8605959156,13748,0.9205222631,565,0.03783059926,622,0.041647137599999995,12653,0.8840215189,1660,0.11597848109999999,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Secondary,7,4065,4090,3365,0.8227383863,3,3089,0.7552567237,457,0.1117359413,189,0.04621026895,3735,0.913202934,3735,0.913202934,351,0.0858190709,4,9.779951100000002e-4,3867,0.9464023495,219,0.053597650510000004,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Secondary,7,3654,3371,3194,0.9474933254,6,2933,0.870068229,266,0.07890833581,53,0.01572233759,3252,0.9646989024,3279,0.9727083951000001,88,0.026105013349999998,4,0.00118659152,3044,0.8779925007,423,0.1220074993,100
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Secondary,7,4406,4238,4058,0.9575271354,6,3158,0.7451628126,478,0.1127890514,177,0.04176498348,3813,0.8997168476,3930,0.9273242095,307,0.07243983011,1,2.3596036e-4,3632,0.8572102903,605,0.1427897097,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Secondary,7,3353,2548,2470,0.9693877551,5,1984,0.7786499215,278,0.10910518050000001,108,0.04238618524,2370,0.9301412873,2431,0.9540816327,111,0.04356357928000001,6,0.00235478807,2276,0.8953579858,266,0.10464201420000001,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Secondary,7,3732,3370,3323,0.9860534125,5,2516,0.7465875371,409,0.1213649852,160,0.04747774481000001,3085,0.9154302671000001,3155,0.9362017804,196,0.05816023739,19,0.0056379822,2883,0.859314456,472,0.140685544,4
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Secondary,7,3394,3117,2768,0.8880333654,5,2264,0.7263394289,386,0.1238370228,168,0.05389797883,2818,0.9040744305,2918,0.9361565608,199,0.0638434392,0,0,2830,0.9079242862,287,0.09207571382999999,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Secondary,7,1290,1632,1033,0.6329656863,3,1400,0.8578431373,118,0.07230392157,55,0.03370098039,1573,0.9638480392,1573,0.9638480392,59,0.03615196078,0,0,920,0.5626911315,715,0.43730886849999995,3
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Secondary,7,5291,4624,4299,0.9297145329,5,3256,0.7041522491000001,584,0.12629757789999999,267,0.05774221453,4107,0.8881920415000001,4281,0.9258217993,343,0.07417820069,0,0,4338,0.9381487889,286,0.061851211069999995,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Secondary,7,2102,1928,1622,0.8412863071,3,1856,0.9626556017,48,0.024896265560000002,4,0.0020746888,1908,0.989626556,1908,0.989626556,20,0.010373443979999999,0,0,1710,0.8869294606,218,0.11307053939999999,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Secondary,7,3497,2764,2370,0.8574529667,3,2379,0.8607091172,263,0.09515195369000001,43,0.01555716353,2685,0.9714182344,2685,0.9714182344,77,0.02785817656,2,7.235890000000001e-4,2688,0.9521785335,135,0.047821466519999994,61
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Secondary,7,3942,3590,3358,0.9353760446,3,3062,0.8529247911,279,0.07771587744,77,0.02144846797,3418,0.9520891365,3418,0.9520891365,172,0.04791086351,0,0,3529,0.9695054945,111,0.03049450549,50
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Secondary,7,3912,3721,3100,0.83310937920000006,3,2969,0.7979037893,407,0.10937919909999999,141,0.03789303951,3517,0.9451760279,3520,0.9459822628000001,199,0.05348024725,2,0.00053748992000000005,3630,0.9760688356999999,89,0.02393116429,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Secondary,7,2335,2202,1988,0.9028156222,3,1832,0.8319709355,156,0.07084468665,81,0.03678474114,2069,0.9396003633,2069,0.9396003633,127,0.05767484105,6,0.00272479564,2013,0.9071653897999999,206,0.09283461018,23
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Secondary,7,6525,6514,5509,0.8457169174000001,6,5004,0.7681915874,700,0.1074608535,257,0.0394534848,5961,0.9151059257,6046,0.9281547435999999,468,0.07184525637,0,0,5580,0.8566165183,934,0.1433834817,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Secondary,7,3664,3107,3102,0.9983907306,6,2267,0.7296427421999999,328,0.10556807210000001,125,0.04023173479,2720,0.8754425491000001,2769,0.8912133891,338,0.1087866109,0,0,2988,0.9552429668000001,140,0.044757033249999995,21
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Secondary,7,2885,2949,2870,0.9732112581,4,2604,0.8830111902,189,0.06408952187,30,0.01017293998,2823,0.9572736521,2830,0.9596473381,119,0.04035266192,0,0,2705,0.9172600882,244,0.08273991183,0
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Secondary,7,2578,2639,2257,0.8552482001,6,2094,0.7934823797,233,0.08829101933,72,0.02728306177,2399,0.9090564608,2417,0.9158772261999999,218,0.08260704812,4,0.0015157256499999999,2358,0.8851351351,306,0.1148648649,29
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Secondary,7,3370,3219,3212,0.9978254115999999,6,2698,0.8381484933,296,0.09195402299,53,0.0164647406,3047,0.9465672569,3070,0.953712333,143,0.04442373408,6,0.0018639328999999999,2987,0.9259144451,239,0.07408555487,13
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Secondary,7,3035,2638,2619,0.9927975739,6,2222,0.8423047763,237,0.08984078847999999,50,0.01895375284,2509,0.9510993177,2536,0.9613343442,102,0.038665655800000004,0,0,2490,0.9438968916,148,0.05610310842,0
