lea,urn,estab,dfe_number,laestab,schname,admin_district,academic_year,estab_type,education_phase,relchar,percentage_fsm,ofsted_rating,totpups,readprog,writprog,matprog
936,131072,3065,936/3065,9363065,Riverview CofE Primary and Nursery School VA,Epsom and Ewell,2018-2019,Local authority maintained schools,Primary,Church of England,31.7,Requires improvement,232,1.2,-1.1,-0.8
936,131112,3932,936/3932,9363932,St Joseph's Catholic Primary School,Guildford,2016-2017,Local authority maintained schools,Primary,Roman Catholic,5.3,Good,625,4,-0.4,1.6
936,131112,3932,936/3932,9363932,St Joseph's Catholic Primary School,Guildford,2017-2018,Local authority maintained schools,Primary,Roman Catholic,5.3,Good,626,3.2,-1.3,0.9
936,131112,3932,936/3932,9363932,St Joseph's Catholic Primary School,Guildford,2018-2019,Local authority maintained schools,Primary,Roman Catholic,5.3,Good,621,2.8,-2.2,2.9
850,131116,2777,850/2777,8502777,Holbrook Primary School,Gosport,2016-2017,Local authority maintained schools,Primary,Does not apply,34.7,Good,259,-1.4,3.1,-0.3
850,131116,2777,850/2777,8502777,Holbrook Primary School,Gosport,2017-2018,Local authority maintained schools,Primary,Does not apply,34.7,Good,253,-2.6,-1.6,-2
850,131116,2777,850/2777,8502777,Holbrook Primary School,Gosport,2018-2019,Local authority maintained schools,Primary,Does not apply,34.7,Good,236,-2.9,1.5,-1.7
850,131117,2776,850/2776,8502776,Bedenham Primary School,Gosport,2016-2017,Local authority maintained schools,Primary,Does not apply,19.4,Good,300,-2.8,0.2,-4.8
850,131117,2776,850/2776,8502776,Bedenham Primary School,Gosport,2017-2018,Local authority maintained schools,Primary,Does not apply,19.4,Good,291,0.4,-3.1,1
850,131117,2776,850/2776,8502776,Bedenham Primary School,Gosport,2018-2019,Local authority maintained schools,Primary,Does not apply,19.4,Good,284,-1,0.5,0.1
936,131125,2960,936/2960,9362960,Cranmere Primary School,Elmbridge,2016-2017,Local authority maintained schools,Primary,Does not apply,12.2,Good,417,4.9,0.9,3
936,131125,2960,936/2960,9362960,Cranmere Primary School,Elmbridge,2017-2018,Local authority maintained schools,Primary,Does not apply,12.2,Good,439,5.3,3.3,4.9
936,131125,2960,936/2960,9362960,Cranmere Primary School,Elmbridge,2018-2019,Local authority maintained schools,Primary,Does not apply,12.2,Good,470,1,-1.1,0.3
850,131420,2778,850/2778,8502778,Whiteley Primary School,Fareham,2016-2017,Local authority maintained schools,Primary,Does not apply,4.3,Outstanding,629,0.9,-0.6,0.8
850,131420,2778,850/2778,8502778,Whiteley Primary School,Fareham,2017-2018,Local authority maintained schools,Primary,Does not apply,4.3,Outstanding,623,0,0,1.7
850,131420,2778,850/2778,8502778,Whiteley Primary School,Fareham,2018-2019,Local authority maintained schools,Primary,Does not apply,4.3,Outstanding,623,1.6,1.3,2.3
850,131450,3665,850/3665,8503665,St Mark's Church of England Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Church of England,5.8,Good,624,-0.3,0.3,-1.1
850,131450,3665,850/3665,8503665,St Mark's Church of England Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Church of England,5.8,Good,631,-2.5,-1.2,-3.6
850,131450,3665,850/3665,8503665,St Mark's Church of England Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Church of England,5.8,Good,632,-1,-1.6,-2.2
850,131516,3669,850/3669,8503669,Burnham Copse Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,10.6,Good,303,-2,0.5,-0.7
850,131516,3669,850/3669,8503669,Burnham Copse Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,10.6,Good,298,-2.9,-1.2,-2.9
850,131516,3669,850/3669,8503669,Burnham Copse Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,10.6,Good,300,-0.3,1.4,-2.6
850,131717,2009,850/2009,8502009,Knightwood Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,2.7,Outstanding,420,3.3,1.8,3.5
850,131717,2009,850/2009,8502009,Knightwood Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,2.7,Outstanding,423,2.2,2.6,2
850,131717,2009,850/2009,8502009,Knightwood Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,2.7,Outstanding,423,-0.2,0.1,-0.2
850,132212,2011,850/2011,8502011,Great Binfields Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,10.3,Good,325,5.1,4.9,6.8
850,132212,2011,850/2011,8502011,Great Binfields Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,10.3,Good,355,3.5,2.4,3.4
850,132212,2011,850/2011,8502011,Great Binfields Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,10.3,Good,390,-2,1.4,0.2
850,132801,2015,850/2015,8502015,Elvetham Heath Primary School,Hart,2016-2017,Local authority maintained schools,Primary,Does not apply,4.8,Outstanding,626,0.8,1.6,1.4
850,132801,2015,850/2015,8502015,Elvetham Heath Primary School,Hart,2017-2018,Local authority maintained schools,Primary,Does not apply,4.8,Outstanding,634,1.3,2.1,1.9
850,132801,2015,850/2015,8502015,Elvetham Heath Primary School,Hart,2018-2019,Local authority maintained schools,Primary,Does not apply,4.8,Outstanding,635,0.1,0.8,0
850,132802,2016,850/2016,8502016,Cherrywood Community Primary School,Rushmoor,2016-2017,Local authority maintained schools,Primary,Does not apply,33.7,Good,199,-3.5,-0.2,-3
850,132802,2016,850/2016,8502016,Cherrywood Community Primary School,Rushmoor,2017-2018,Local authority maintained schools,Primary,Does not apply,33.7,Good,190,-5.4,-2.2,-2.7
850,132802,2016,850/2016,8502016,Cherrywood Community Primary School,Rushmoor,2018-2019,Local authority maintained schools,Primary,Does not apply,33.7,Good,177,0.9,-2.8,-2.8
850,133292,2017,850/2017,8502017,Micheldever CofE Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,6.3,Good,102,3,4.2,-1.3
850,133292,2017,850/2017,8502017,Micheldever CofE Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,6.3,Good,102,4.9,5,3.1
850,133292,2017,850/2017,8502017,Micheldever CofE Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Church of England,6.3,Good,104,-0.7,-0.9,0.6
850,133303,2020,850/2020,8502020,Sharps Copse Primary and Nursery School,Havant,2016-2017,Local authority maintained schools,Primary,Does not apply,48.1,Good,311,2.3,0.9,2.1
850,133303,2020,850/2020,8502020,Sharps Copse Primary and Nursery School,Havant,2017-2018,Local authority maintained schools,Primary,Does not apply,48.1,Good,309,7.1,1.6,5.7
850,133303,2020,850/2020,8502020,Sharps Copse Primary and Nursery School,Havant,2018-2019,Local authority maintained schools,Primary,Does not apply,48.1,Good,311,1.3,0.8,1.4
936,133721,2964,936/2964,9362964,Southfield Park Primary School,Epsom and Ewell,2016-2017,Local authority maintained schools,Primary,Does not apply,9.5,Outstanding,420,2.3,1.1,1.8
936,133721,2964,936/2964,9362964,Southfield Park Primary School,Epsom and Ewell,2017-2018,Local authority maintained schools,Primary,Does not apply,9.5,Outstanding,420,2.5,-0.4,1.6
936,133721,2964,936/2964,9362964,Southfield Park Primary School,Epsom and Ewell,2018-2019,Local authority maintained schools,Primary,Does not apply,9.5,Outstanding,418,1.3,0.1,1.1
850,134652,3199,850/3199,8503199,Chiltern Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,26.8,Good,253,-2.1,-0.7,-1.5
850,134652,3199,850/3199,8503199,Chiltern Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,26.8,Good,226,1.9,0.3,2
850,134652,3199,850/3199,8503199,Chiltern Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,26.8,Good,213,-0.5,-3,-2
936,134732,3937,936/3937,9363937,Manorfield Primary and Nursery School,Reigate and Banstead,2016-2017,Local authority maintained schools,Primary,Does not apply,28.7,Good,314,3.7,2.8,3.7
936,134732,3937,936/3937,9363937,Manorfield Primary and Nursery School,Reigate and Banstead,2017-2018,Local authority maintained schools,Primary,Does not apply,28.7,Good,331,5.5,3.4,4.5
936,134732,3937,936/3937,9363937,Manorfield Primary and Nursery School,Reigate and Banstead,2018-2019,Local authority maintained schools,Primary,Does not apply,28.7,Good,321,1.7,-0.6,0.6
850,134734,3667,850/3667,8503667,Cadland Primary School,New Forest,2016-2017,Local authority maintained schools,Primary,Does not apply,33.2,Good,343,-3.5,-1.7,-1.1
850,134734,3667,850/3667,8503667,Cadland Primary School,New Forest,2017-2018,Local authority maintained schools,Primary,Does not apply,33.2,Good,353,-1.4,-1.1,-0.3
850,134734,3667,850/3667,8503667,Cadland Primary School,New Forest,2018-2019,Local authority maintained schools,Primary,Does not apply,33.2,Good,370,2,1.3,2.8
850,134945,3668,850/3668,8503668,Romsey Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,13.5,Good,234,2.8,-1.4,2.1
850,134945,3668,850/3668,8503668,Romsey Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,13.5,Good,253,0.7,0.3,1.9
850,134945,3668,850/3668,8503668,Romsey Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,13.5,Good,265,1.8,0.4,1
936,135009,3940,936/3940,9363940,Leatherhead Trinity School and Nursery,Mole Valley,2016-2017,Local authority maintained schools,Primary,Church of England/Methodist,31.4,Good,406,-1.6,-4.3,-1.2
936,135009,3940,936/3940,9363940,Leatherhead Trinity School and Nursery,Mole Valley,2017-2018,Local authority maintained schools,Primary,Church of England/Methodist,31.4,Good,391,-0.1,-0.5,-0.2
936,135009,3940,936/3940,9363940,Leatherhead Trinity School and Nursery,Mole Valley,2018-2019,Local authority maintained schools,Primary,Church of England/Methodist,31.4,Good,372,-1.7,1.4,-2.6
936,135237,3941,936/3941,9363941,Buckland Primary School,Spelthorne,2016-2017,Local authority maintained schools,Primary,Does not apply,22.6,Good,399,-0.9,0.6,0
936,135237,3941,936/3941,9363941,Buckland Primary School,Spelthorne,2017-2018,Local authority maintained schools,Primary,Does not apply,22.6,Good,405,-0.7,-2.1,0.1
936,135237,3941,936/3941,9363941,Buckland Primary School,Spelthorne,2018-2019,Local authority maintained schools,Primary,Does not apply,22.6,Good,402,0.6,-1.1,0.3
850,135529,3670,850/3670,8503670,Woodcroft Primary,Havant,2016-2017,Local authority maintained schools,Primary,Does not apply,47.3,Good,182,-2.6,-1,-2.8
850,135529,3670,850/3670,8503670,Woodcroft Primary,Havant,2017-2018,Local authority maintained schools,Primary,Does not apply,47.3,Good,178,-3.1,-0.7,-3.2
850,135529,3670,850/3670,8503670,Woodcroft Primary,Havant,2018-2019,Local authority maintained schools,Primary,Does not apply,47.3,Good,169,-3.3,-1.2,-3.9
936,135566,3944,936/3944,9363944,Cranleigh Church of England Primary School,Waverley,2016-2017,Local authority maintained schools,Primary,Church of England,15,Good,298,-0.5,2.1,-0.7
936,135566,3944,936/3944,9363944,Cranleigh Church of England Primary School,Waverley,2017-2018,Local authority maintained schools,Primary,Church of England,15,Good,291,-1.5,0.7,0.9
936,135566,3944,936/3944,9363944,Cranleigh Church of England Primary School,Waverley,2018-2019,Local authority maintained schools,Primary,Church of England,15,Good,287,-4.1,-5.6,-6.1
850,135885,3671,850/3671,8503671,Cranford Park Primary,Hart,2016-2017,Local authority maintained schools,Primary,Church of England,12.8,Good,201,-1.6,0.5,0.5
850,135885,3671,850/3671,8503671,Cranford Park Primary,Hart,2017-2018,Local authority maintained schools,Primary,Church of England,12.8,Good,204,0.6,-1,-0.2
850,135885,3671,850/3671,8503671,Cranford Park Primary,Hart,2018-2019,Local authority maintained schools,Primary,Church of England,12.8,Good,199,-1.2,-3.4,-0.8
850,135887,3672,850/3672,8503672,Endeavour Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,20.9,Good,371,-1.3,-1.6,-1.6
850,135887,3672,850/3672,8503672,Endeavour Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,20.9,Good,423,-2.2,-0.8,-1.9
850,135887,3672,850/3672,8503672,Endeavour Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,20.9,Good,472,-2.2,-1.5,-1.1
850,136078,2107,850/2107,8502107,Barncroft Primary School,Havant,2016-2017,Local authority maintained schools,Primary,Does not apply,29.1,Good,411,-0.3,-1.9,-1.2
850,136078,2107,850/2107,8502107,Barncroft Primary School,Havant,2017-2018,Local authority maintained schools,Primary,Does not apply,29.1,Good,409,-2.6,-1.9,-2.4
850,136078,2107,850/2107,8502107,Barncroft Primary School,Havant,2018-2019,Local authority maintained schools,Primary,Does not apply,29.1,Good,413,-0.6,0.2,-0.7
936,136338,5221,936/5221,9365221,Cleves School,Elmbridge,2016-2017,Academies,Primary,None,4.2,,657,3.3,1.3,1.1
936,136338,5221,936/5221,9365221,Cleves School,Elmbridge,2017-2018,Academies,Primary,None,4.2,,689,1.9,0.2,1.2
936,136338,5221,936/5221,9365221,Cleves School,Elmbridge,2018-2019,Academies,Primary,None,4.2,,720,1.5,0.3,1.2
850,136407,3673,850/3673,8503673,Pilgrims' Cross CofE Aided Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,None,13.1,Requires improvement,248,,,
850,136407,3673,850/3673,8503673,Pilgrims' Cross CofE Aided Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,None,13.1,Requires improvement,320,0.6,2,-3.1
850,136407,3673,850/3673,8503673,Pilgrims' Cross CofE Aided Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,None,13.1,Requires improvement,356,-1.8,-3.6,-5.1
850,136447,5201,850/5201,8505201,The Priory Primary School,Basingstoke and Deane,2016-2017,Academies,Primary,None,1.1,Good,169,0.9,-0.4,-1
850,136447,5201,850/5201,8505201,The Priory Primary School,Basingstoke and Deane,2017-2018,Academies,Primary,None,1.1,Good,174,1.2,-1,0.1
850,136447,5201,850/5201,8505201,The Priory Primary School,Basingstoke and Deane,2018-2019,Academies,Primary,None,1.1,Good,177,1.1,-4.9,2.7
936,136888,2479,936/2479,9362479,South Farnham School,Waverley,2016-2017,Academies,Primary,Does not apply,2.6,Outstanding,784,4.5,3.9,4.8
936,136888,2479,936/2479,9362479,South Farnham School,Waverley,2017-2018,Academies,Primary,Does not apply,2.6,Outstanding,811,4.1,4.2,5.7
936,136888,2479,936/2479,9362479,South Farnham School,Waverley,2018-2019,Academies,Primary,Does not apply,2.6,Outstanding,842,4.1,2.9,5.1
936,137014,2309,936/2309,9362309,The Raleigh School,Guildford,2016-2017,Academies,Primary,Does not apply,2.8,Outstanding,436,2.9,0.8,1
936,137014,2309,936/2309,9362309,The Raleigh School,Guildford,2017-2018,Academies,Primary,Does not apply,2.8,Outstanding,435,3.5,1.3,4.4
936,137014,2309,936/2309,9362309,The Raleigh School,Guildford,2018-2019,Academies,Primary,Does not apply,2.8,Outstanding,435,4.4,2.1,4.9
850,137403,3662,850/3662,8503662,St Anthony's Catholic Primary School,Fareham,2016-2017,Academies,Primary,Roman Catholic,2.8,Good,218,0.9,1.1,0.6
850,137403,3662,850/3662,8503662,St Anthony's Catholic Primary School,Fareham,2017-2018,Academies,Primary,Roman Catholic,2.8,Good,215,0.7,0.5,0.7
850,137403,3662,850/3662,8503662,St Anthony's Catholic Primary School,Fareham,2018-2019,Academies,Primary,Roman Catholic,2.8,Good,216,1.6,2.3,0.3
850,137422,5204,850/5204,8505204,St Joseph's Catholic Primary School,Rushmoor,2016-2017,Academies,Primary,Roman Catholic,4.7,Outstanding,488,4.3,3.5,3.4
850,137422,5204,850/5204,8505204,St Joseph's Catholic Primary School,Rushmoor,2017-2018,Academies,Primary,Roman Catholic,4.7,Outstanding,485,3.1,2.8,2.5
850,137422,5204,850/5204,8505204,St Joseph's Catholic Primary School,Rushmoor,2018-2019,Academies,Primary,Roman Catholic,4.7,Outstanding,487,5.1,3.7,3.8
850,137693,3017,850/3017,8503017,Bransgore Church of England Primary School,New Forest,2016-2017,Academies,Primary,Church of England,7.9,,339,2.8,-0.8,1.5
850,137693,3017,850/3017,8503017,Bransgore Church of England Primary School,New Forest,2017-2018,Academies,Primary,Church of England,7.9,,334,0.7,-0.6,-1
850,137693,3017,850/3017,8503017,Bransgore Church of England Primary School,New Forest,2018-2019,Academies,Primary,Church of England,7.9,,339,3,0.8,2
936,137850,2943,936/2943,9362943,Goldsworth Primary School,Woking,2016-2017,Academies,Primary,Does not apply,6.2,,565,1.9,-2.9,-2.1
936,137850,2943,936/2943,9362943,Goldsworth Primary School,Woking,2017-2018,Academies,Primary,Does not apply,6.2,,601,2.1,0.6,1.6
936,137850,2943,936/2943,9362943,Goldsworth Primary School,Woking,2018-2019,Academies,Primary,Does not apply,6.2,,624,0.8,0.5,-0.6
850,138139,2010,850/2010,8502010,Wellington Community Primary School,Rushmoor,2016-2017,Local authority maintained schools,Primary,Does not apply,17.6,Outstanding,373,1.7,2.6,0.1
850,138139,2010,850/2010,8502010,Wellington Community Primary School,Rushmoor,2017-2018,Local authority maintained schools,Primary,Does not apply,17.6,Outstanding,406,1.5,1.7,0.4
850,138139,2010,850/2010,8502010,Wellington Community Primary School,Rushmoor,2018-2019,Local authority maintained schools,Primary,Does not apply,17.6,Outstanding,415,0,2.1,0.6
936,138226,2006,936/2006,9362006,Cobham Free School,Elmbridge,2016-2017,Free Schools,All-through,Does not apply,8.3,Good,405,3.9,-0.5,3.2
936,138226,2006,936/2006,9362006,Cobham Free School,Elmbridge,2017-2018,Free Schools,All-through,Does not apply,8.3,Good,476,1.5,0.1,1.8
936,138226,2006,936/2006,9362006,Cobham Free School,Elmbridge,2018-2019,Free Schools,All-through,Does not apply,8.3,Good,539,1.2,-1.2,0.3
850,138719,3079,850/3079,8503079,Hook-With-Warsash Church of England Academy,Fareham,2016-2017,Academies,Primary,Church of England,4.1,Good,409,-2.8,-0.9,-0.8
850,138719,3079,850/3079,8503079,Hook-With-Warsash Church of England Academy,Fareham,2017-2018,Academies,Primary,Church of England,4.1,Good,419,-0.5,-0.4,-1.4
850,138719,3079,850/3079,8503079,Hook-With-Warsash Church of England Academy,Fareham,2018-2019,Academies,Primary,Church of England,4.1,Good,414,0.3,0.8,1.8
936,138764,2092,936/2092,9362092,Danetree Primary School,Epsom and Ewell,2016-2017,Academies,Primary,Does not apply,11.7,Outstanding,653,-3.2,-0.2,-3.7
936,138764,2092,936/2092,9362092,Danetree Primary School,Epsom and Ewell,2017-2018,Academies,Primary,Does not apply,11.7,Outstanding,688,-0.2,-1.1,-1.2
936,138764,2092,936/2092,9362092,Danetree Primary School,Epsom and Ewell,2018-2019,Academies,Primary,Does not apply,11.7,Outstanding,718,-2.5,-0.5,-1.7
936,139070,2011,936/2011,9362011,Weyfield Academy,Guildford,2016-2017,Academies,Primary,Does not apply,41,Requires improvement,343,-2,0.2,-2.6
936,139070,2011,936/2011,9362011,Weyfield Academy,Guildford,2017-2018,Academies,Primary,Does not apply,41,Requires improvement,289,-1.8,1.6,-0.2
936,139070,2011,936/2011,9362011,Weyfield Academy,Guildford,2018-2019,Academies,Primary,Does not apply,41,Requires improvement,264,-5.7,-6.9,-7.3
850,139273,2029,850/2029,8502029,Front Lawn Primary Academy,Havant,2016-2017,Academies,Primary,None,38.2,Good,450,0.9,-0.3,-0.3
850,139273,2029,850/2029,8502029,Front Lawn Primary Academy,Havant,2017-2018,Academies,Primary,None,38.2,Good,454,3.6,2.7,1.7
850,139273,2029,850/2029,8502029,Front Lawn Primary Academy,Havant,2018-2019,Academies,Primary,None,38.2,Good,442,2.3,-0.4,-2.5
936,139479,2926,936/2926,9362926,Broadmere Primary Academy,Woking,2016-2017,Academies,Primary,Does not apply,32.3,Good,325,3.1,5.1,3.8
936,139479,2926,936/2926,9362926,Broadmere Primary Academy,Woking,2017-2018,Academies,Primary,Does not apply,32.3,Good,340,2.7,4.2,3.2
936,139479,2926,936/2926,9362926,Broadmere Primary Academy,Woking,2018-2019,Academies,Primary,Does not apply,32.3,Good,315,0.6,0.5,0.9
850,139548,2031,850/2031,8502031,Cornerstone CofE (VA) Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,5.9,Good,128,,,
850,139548,2031,850/2031,8502031,Cornerstone CofE (VA) Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,5.9,Good,161,,,
850,139548,2031,850/2031,8502031,Cornerstone CofE (VA) Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Church of England,5.9,Good,187,0.5,1.6,-1.2
936,139557,2014,936/2014,9362014,Lime Tree Primary School,Reigate and Banstead,2016-2017,Academies,Primary,Does not apply,10.5,Good,347,,,
936,139557,2014,936/2014,9362014,Lime Tree Primary School,Reigate and Banstead,2017-2018,Academies,Primary,Does not apply,10.5,Good,408,,,
936,139557,2014,936/2014,9362014,Lime Tree Primary School,Reigate and Banstead,2018-2019,Academies,Primary,Does not apply,10.5,Good,445,,,
936,139721,2016,936/2016,9362016,St John's Church of England Primary School,Mole Valley,2016-2017,Academies,Primary,Church of England,27.3,Good,215,5.8,5,7.7
936,139721,2016,936/2016,9362016,St John's Church of England Primary School,Mole Valley,2017-2018,Academies,Primary,Church of England,27.3,Good,230,6.4,2.8,6.3
936,139721,2016,936/2016,9362016,St John's Church of England Primary School,Mole Valley,2018-2019,Academies,Primary,Church of England,27.3,Good,244,6.5,3.7,5.6
936,139890,2492,936/2492,9362492,New Monument Primary Academy,Woking,2016-2017,Academies,Primary,Does not apply,14.5,Good,276,1.4,4.3,5.2
936,139890,2492,936/2492,9362492,New Monument Primary Academy,Woking,2017-2018,Academies,Primary,Does not apply,14.5,Good,262,-0.9,1.1,3.2
936,139890,2492,936/2492,9362492,New Monument Primary Academy,Woking,2018-2019,Academies,Primary,Does not apply,14.5,Good,257,-0.3,-0.6,1
936,139915,2017,936/2017,9362017,Marden Lodge Primary School and Nursery,Tandridge,2016-2017,Academies,Primary,Does not apply,16.2,Good,218,-0.8,-0.6,-0.1
936,139915,2017,936/2017,9362017,Marden Lodge Primary School and Nursery,Tandridge,2017-2018,Academies,Primary,Does not apply,16.2,Good,231,0.1,-1.6,-0.1
936,139915,2017,936/2017,9362017,Marden Lodge Primary School and Nursery,Tandridge,2018-2019,Academies,Primary,Does not apply,16.2,Good,247,-0.4,-1,-1.8
936,139916,2018,936/2018,9362018,Warlingham Village Primary School,Tandridge,2016-2017,Academies,Primary,Does not apply,15.8,Outstanding,209,-0.8,-1.5,-1.7
936,139916,2018,936/2018,9362018,Warlingham Village Primary School,Tandridge,2017-2018,Academies,Primary,Does not apply,15.8,Outstanding,206,-1.1,1,-1
936,139916,2018,936/2018,9362018,Warlingham Village Primary School,Tandridge,2018-2019,Academies,Primary,Does not apply,15.8,Outstanding,210,-2.5,1.5,-0.1
850,139920,2032,850/2032,8502032,The Holme Church of England Primary School,East Hampshire,2016-2017,Academies,Primary,Church of England,16.8,Good,138,0.1,-0.2,-1
850,139920,2032,850/2032,8502032,The Holme Church of England Primary School,East Hampshire,2017-2018,Academies,Primary,Church of England,16.8,Good,145,-4,-1.6,-3.3
850,139920,2032,850/2032,8502032,The Holme Church of England Primary School,East Hampshire,2018-2019,Academies,Primary,Church of England,16.8,Good,141,-2.4,-3.2,0
850,139944,2037,850/2037,8502037,Frogmore Junior School,Hart,2016-2017,Academies,Primary,Does not apply,14.2,Good,163,-1.1,-4.2,-1.1
850,139944,2037,850/2037,8502037,Frogmore Junior School,Hart,2017-2018,Academies,Primary,Does not apply,14.2,Good,172,1.9,1.1,3.1
850,139944,2037,850/2037,8502037,Frogmore Junior School,Hart,2018-2019,Academies,Primary,Does not apply,14.2,Good,185,-0.9,3.7,-0.4
936,139951,2019,936/2019,9362019,Pyrcroft Grange Primary School,Runnymede,2016-2017,Academies,Primary,Does not apply,21.7,Outstanding,203,8.5,7.4,9.2
936,139951,2019,936/2019,9362019,Pyrcroft Grange Primary School,Runnymede,2017-2018,Academies,Primary,Does not apply,21.7,Outstanding,208,4.8,1.4,4.6
936,139951,2019,936/2019,9362019,Pyrcroft Grange Primary School,Runnymede,2018-2019,Academies,Primary,Does not apply,21.7,Outstanding,210,4,2.9,4.1
936,140026,2020,936/2020,9362020,St Mary's Church of England Primary School,Waverley,2016-2017,Academies,Primary,Church of England,4.2,Good,185,3.9,0.5,2.6
936,140026,2020,936/2020,9362020,St Mary's Church of England Primary School,Waverley,2017-2018,Academies,Primary,Church of England,4.2,Good,213,0.2,-0.4,-1.1
936,140026,2020,936/2020,9362020,St Mary's Church of England Primary School,Waverley,2018-2019,Academies,Primary,Church of England,4.2,Good,212,2.5,-2.3,0.8
936,140028,2021,936/2021,9362021,St Paul's CofE Primary School,Runnymede,2016-2017,Academies,Primary,Church of England,22.1,Good,399,-0.3,1.1,1.4
936,140028,2021,936/2021,9362021,St Paul's CofE Primary School,Runnymede,2017-2018,Academies,Primary,Church of England,22.1,Good,385,-0.2,0.3,-1.1
936,140028,2021,936/2021,9362021,St Paul's CofE Primary School,Runnymede,2018-2019,Academies,Primary,Church of England,22.1,Good,390,-0.9,0.3,-2.3
936,140034,2022,936/2022,9362022,The Echelford Primary School,Spelthorne,2016-2017,Academies,Primary,Does not apply,11.6,Good,538,-0.7,0.5,0.2
936,140034,2022,936/2022,9362022,The Echelford Primary School,Spelthorne,2017-2018,Academies,Primary,Does not apply,11.6,Good,573,3,0.6,1.2
936,140034,2022,936/2022,9362022,The Echelford Primary School,Spelthorne,2018-2019,Academies,Primary,Does not apply,11.6,Good,599,0.4,0.4,-0.9
936,140057,2374,936/2374,9362374,Boxgrove Primary School,Guildford,2016-2017,Academies,Primary,Does not apply,3.6,Good,632,1.2,-0.2,-1.7
936,140057,2374,936/2374,9362374,Boxgrove Primary School,Guildford,2017-2018,Academies,Primary,Does not apply,3.6,Good,631,0.2,-1.3,0
936,140057,2374,936/2374,9362374,Boxgrove Primary School,Guildford,2018-2019,Academies,Primary,Does not apply,3.6,Good,631,0.3,-1.8,0.5
850,140098,3365,850/3365,8503365,Milford-on-Sea Church of England Primary School,New Forest,2016-2017,Academies,Primary,Church of England,5.1,,319,0.6,-3.7,0.1
850,140098,3365,850/3365,8503365,Milford-on-Sea Church of England Primary School,New Forest,2017-2018,Academies,Primary,Church of England,5.1,,327,-1.3,-1.1,-0.2
850,140098,3365,850/3365,8503365,Milford-on-Sea Church of England Primary School,New Forest,2018-2019,Academies,Primary,Church of England,5.1,,311,0.6,-0.3,-1.5
850,140211,2038,850/2038,8502038,Berewood Primary School,Winchester,2016-2017,Academies,Primary,None,21.9,Good,194,-4.8,-6.3,-4.2
850,140211,2038,850/2038,8502038,Berewood Primary School,Winchester,2017-2018,Academies,Primary,None,21.9,Good,246,0.2,0.5,-1.2
850,140211,2038,850/2038,8502038,Berewood Primary School,Winchester,2018-2019,Academies,Primary,None,21.9,Good,308,-3.8,-4.4,-1.7
936,140250,2932,936/2932,9362932,Saxon Primary School,Spelthorne,2016-2017,Academies,Primary,Does not apply,10.9,Good,329,2.7,0.6,3.2
936,140250,2932,936/2932,9362932,Saxon Primary School,Spelthorne,2017-2018,Academies,Primary,Does not apply,10.9,Good,348,2.5,1.1,5.3
936,140250,2932,936/2932,9362932,Saxon Primary School,Spelthorne,2018-2019,Academies,Primary,Does not apply,10.9,Good,377,1.8,0.1,2.6
936,140256,2440,936/2440,9362440,Connaught Junior School,Surrey Heath,2016-2017,Academies,Primary,Does not apply,4.7,Good,432,-1.1,0.4,-1.7
936,140256,2440,936/2440,9362440,Connaught Junior School,Surrey Heath,2017-2018,Academies,Primary,Does not apply,4.7,Good,452,-1.2,-2.6,-4.5
